Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
bloodmage5	226	bloodmage1		4	unused	bloodmage5			Idle		xx														3	4		4	4	0																																																								1																																					100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
maggot	227	maggot		0	Maggot	maggot			Idle		MA	1													1	1		1	1	0				bug	bug		15	15	15																																				1		1												1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
sarcophagus	228	sarcophagus		0	MummyGenerator	sarcophagus		construct	Sarcophagus		MG	1			mummy1	0	2	NU							1	1		0	0	1	19	59	99	sarcophagus	sarcophagus	10	15	15	15				125	110	90				16	20	24																										1												1	1									Nest	seq_mummyspawn	1																						100	50	20	-100	-50	-25	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	0							0	2392	2392	56	654										2375	2375	5	680										2375	2375	5	680																																																																						0
radament	229	radament		0	Radament	radament		demon	GreaterMummy		RD	1							skeleton4						1	1		2	2	0	20	59	103	radament	radament	14	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummy4								1							1			1	1		1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBolt	seq_mummyres	1																100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	0				17	17	17	10	3000	3000	63	436	91	194	118	91	194	125				3000	3000	120	630	125	188	130	88	194	160				3000	3000	120	630	125	188	130	88	194	160				A1	pois	25	181	272	1000	25	180	270	1000	25	180	270	1000																													Radament	Radament	Radament		Radament (N)	Radament (N)	Radament (N)		Radament (H)	Radament (H)	Radament (H)								0
firebeast	230	firebeast		0	unused	firebeast			ElementalBeast		FM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																																						1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																		1	1	0
iceglobe	231	iceglobe		0	unused	iceglobe			ElementalBeast		IM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																		1	1	0
lightningbeast	232	lightningbeast		0	unused	lightningbeast			ElementalBeast		xx														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
poisonorb	233	poisonorb		0	unused	poisonorb			ElementalBeast		PM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1							0																																																																																																				0
flyingscimitar	234	flyingscimitar		0	FlyingScimitar	flyingscimitar		construct	FlyingScimitar		ST	1													3	6		4	4	1	16	55	98	flyingscimitar	flyingscimitar	10	15	13	10				90	90	90	90	95	99	8	8	8	40	50	60																						1	1			1					1				1	1									Charge	seq_pinheadsmite	1																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				13	13	13	10	242	328	84	166	48	141	116							250	338	150	280	94	150	150							250	338	150	280	94	150	150																																																	Flying Scimitar	Flying Scimitar	Flying Scimitar		Flying Scimitar (N)	Flying Scimitar (N)	Flying Scimitar (N)		Flying Scimitar (H)	Flying Scimitar (H)	Flying Scimitar (H)								0
zealot1	235	zealot1	zealot2	0	Zakarumite	zealot1		zakarum	ZakarumZealot		ZZ	1													1	2		6	8	1	24	60	100	zealot	zealot	10	15	14	13				65	75	85	50	50	50	35	35	35	50	60	70																						1	1									1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				20	20	20	10	322	430	85	200	78	135	116	78	135	93				300	375	80	160	75	125	100	75	131	115				300	375	80	160	75	125	100	75	131	115																																														Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
zealot2	236	zealot1	zealot3	1	Faithful	zealot2		zakarum	ZakarumZealot		ZZ	1													1	3		6	9	1	26	61	101	zealot	zealot	10	15	14	13				76	85	90	60	60	60	40	40	40	60	70	80																						1	1									1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				22	22	22	10	328	430	85	200	81	135	118	81	135	94				300	375	80	160	75	125	100	75	131	115				300	375	80	160	75	125	100	75	131	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
zealot3	237	zealot1	zealot4	2	Zealot	zealot3		zakarum	ZakarumZealot		ZZ	1													2	3		6	11	1	28	63	102	zealot	zealot	10	15	14	13				85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	200	71	126	115	71	126	92				300	375	80	160	75	125	100	75	131	115				300	375	80	160	75	125	100	75	131	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor1	238	cantor1	cantor2	0	Sexton	cantor1		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot1				2	4	1	1		6	6	1	26	60	100	cantor	cantor	10	15	14	13				25	25	25	5	10	15	50	60	70	25	40	60	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	1	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				22	22	22	10	328	430	85	210	90	198	118							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	ltng	45	28	57		45	30	60		45	30	60																														Act 3 Cast A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) Cast A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) Cast A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
cantor2	239	cantor1	cantor3	1	Cantor	cantor2		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot2				2	4	1	1		6	6	1	27	61	101	cantor	cantor	10	15	14	13				30	30	30	6	12	18	55	65	75	30	45	65	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	2	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				23	23	23	10	325	428	85	212	84	192	115							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	cold	55	33	60	25	55	30	60	50	55	30	60	75																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor3	240	cantor1	cantor4	2	Heirophant	cantor3		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot3				2	4	1	2		6	6	1	28	63	102	cantor	cantor	10	15	14	13				35	35	35	8	14	22	60	70	80	35	50	70	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	212	86	189	115							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	cold	65	31	62	25	65	30	60	50	65	30	60	75																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor4	241	cantor1	cantor5	3	Heirophant	cantor4		zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot3				2	4	1	2		6	6	1	28	67	104	cantor	cantor	10	15	14	13				40	40	40	10	16	25	65	75	85	40	55	75	120	120	120	36	38	40																1										1			1	1									ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	212	86	189	115							225	325	75	260	50	106	90							225	325	75	260	50	106	90							A1	cold	75	31	68	25	75	30	60	50	75	30	60	75																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
mephisto	242	mephisto	ubermephisto	0	Mephisto	mephisto	mephisto	demon	Mephisto		MP	1													1	1		8	8	0	30	69	107	mephisto	mephisto	14	15	10	6		40	46	15	20	25	25	33	33	25	33	33																																	1	1	1	1	1	1										PrimeLightning	A2	6	PrimeBolt	A2	6	PrimePoisonNova	A2	7	MephistoMissile	A2	5	MephFrostNova	A2	1	Blizzard	A2	5							100	50	20	0	0	0	0	0	0	0	0	0	20	10	35	50	35	35	40	20	75	100	75	75	0			1	20	40	50	10	14000	14000	124	4262	369	552	314							14000	14000	160	4262	200	275	200							7500	7500	160	4262	200	275	200																																																	Mephisto	Mephisto	Mephisto	Mephistoq	Mephisto (N)	Mephisto (N)	Mephisto (N)	Mephistoq (N)	Mephisto (H)	Mephisto (H)	Mephisto (H)	Mephistoq (H)	22	0					0
diablo	243	diablo	uberdiablo	0	Diablo	diablo		demon	Diablo		DI	1													1	1		6	6	0	44	72	114	diablo	diablo	14	15	13	12																																													1		1	1	1	1										DiabLight	SC	1	DiabCold	S2	4	DiabFire	S1	5	DiabWall	S3	3	DiabRun	seq_diablorun	5	PrimeFirewall	S3	8	DiabPrison	S3	1				100	50	20	0	0	0	0	0	0	0	0	0	20	10	50	35	35	35	40	20	100	75	75	75	0			1	25	40	50	10	20000	20000	87	6924	96	246	391	141	321	251				20000	20000	140	6924	225	275	215	238	312	200				10000	10000	140	6924	225	275	215	238	312	200																																														Diablo	Diablo	Diablo	Diabloq	Diablo (N)	Diablo (N)	Diablo (N)	Diabloq (N)	Diablo (H)	Diablo (H)	Diablo (H)	Diabloq (H)	26	0		1			0
cain2	244	cain2		0	DeckardCain	cain2		human	Npc		DC	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1		1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
cain3	245	cain3		0	DeckardCain	cain3		human	Npc		DC	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1		1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
cain4	246	cain4		0	DeckardCain	cain4		human	Npc		DC	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1		1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
frogdemon1	247	frogdemon1	frogdemon2	0	Swamp Dweller	frogdemon1		frogdemon	FrogDemon		FD	1	1												1	2		9	9	1	25	59	99	frogdemon	frogdemon	10	15	14	13				65	70	85	20	25	30	50	55	75	50	55	65	20	35	50	12	12	12	15	13	10	9	9	9		frogfire								1													1	1									Submerge	seq_froghidden	1	Emerge	S1	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				21	21	21	10	325	428	85	220	81	189	118							275	350	95	180	81	119	100							275	350	95	180	81	119	100																																																	Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A						1	1	0
frogdemon2	248	frogdemon1	frogdemon3	1	Bog Creature	frogdemon2		frogdemon	FrogDemon		FD	1	1												1	3		10	10	1	26	60	100	frogdemon	frogdemon	10	15	14	13				70	75	90	20	25	30	50	65	80	50	60	70	25	40	55	12	12	12	14	12	9	9	9	9		frogfire								1													1	1									Submerge	seq_froghidden	1	Emerge	S1	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				22	22	22	10	328	430	85	220	90	198	118							275	350	95	180	81	119	100							275	350	95	180	81	119	100																																																	Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A						1	1	0
frogdemon3	249	frogdemon1		2	Slime Prince	frogdemon3		frogdemon	FrogDemon		FD	1	1												2	3		11	11	1	28	61	101	frogdemon	frogdemon	10	15	14	13				75	80	95	20	25	30	50	70	85	50	65	75	30	45	60	12	12	12	13	11	8	9	9	9		frogpois								1													1	1									Submerge	seq_froghidden	1	Emerge	S1	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				24	24	24	10	328	432	85	220	86	189	115							275	350	95	180	81	119	100							275	350	95	180	81	119	100							A1	pois	10	100	100	600	10	100	100	600	10	100	100	600																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B						1	1	0
summoner	250	summoner		0	Summoner	summoner		human	Summoner		SU	1													1	1		5	5	0	22	65	100	summoner	summoner	14	15	13	10				85	93	98	5	5	5	63	63	63	40	40	40	120	100	80	33	20	10	5	8	11	40	40	40																					1		1										Glacial Spike	SC	6	Frost Nova	SC	5	Fire Ball	SC	5	VampireFirewall	SC	7	Weaken	SC	4										100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	0				18	18	18	10	800	950	153	246										800	950	85	586										800	950	85	586																																																				Summoner	Summoner	Summoner		Summoner (N)	Summoner (N)	Summoner (N)		Summoner (H)	Summoner (H)	Summoner (H)								0
tyrael1	251	tyrael1		0	tyrael	tyrael1			NpcStationary		TX	1													1	1		0	0	0				mednpc	mednpc		15	15	15																																				1		1	1	1		1									1			1																														100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
asheara	252	asheara		0	asheara	asheara		human	Npc		AH	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1	1	1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
hratli	253	hratli		0	hratli	hratli		human	Npc		HR	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1	1	1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
alkor	254	alkor		0	alkor	alkor		human	Npc		AL	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1	1	1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
ormus	255	ormus		0	ormus	ormus		human	Npc		OR	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1	1	1	1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
izual	256	izual	uberizual	0	izual	izual		demon	Izual		22	1													1	1		10	16	0	33	70	106	izual	izual	14	15	12	8				45	50	50	50	50	50	66	66	66	0	75	100	20	5	0	3	4	4																	1										1		1	1									Frost Nova	SC	8																						100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	0				50	50	50	10	30000	30000	84	7390	165	296	314							20000	20000	120	3974	150	200	200							6000	6000	120	3974	150	200	200							A1	cold	100	42	84	50	100	50	80	75	100	50	80	100																													Izual	Izual	Izual		Izual (N)	Izual (N)	Izual (N)		Izual (H)	Izual (H)	Izual (H)								0
halbu	257	halbu		0	halbu	halbu		human	Npc		20	1													1	1		2	2	0				halbu	halbu		15	15	15																																				1		1	1	1	1	1									1																																	100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	2							0																																																																																																				0
tentacle1	258	tentacle1	tentacle2	0	WaterWatcherLimb	tentacle1		tentacle	Tentacle		TN	1													1	1		0	0	0	22	58	95	tentacle	tentacle	8	15	15	15				70	75	80	5	8	10	16	16	16	12	12	12	20	15	15	12	12	12																													1										Submerge	seq_tentaclesubmerge	1	Emerge	S1	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				18	18	18	10	322	430	84	214	95	189	115							175	250	100	150	88	150	90							175	250	100	150	88	150	90																																																																			0
tentacle2	259	tentacle1	tentacle3	1	RiverStalkerLimb	tentacle2		tentacle	Tentacle		TN	1													1	1		0	0	0	24	60	98	tentacle	tentacle	8	15	15	15				80	85	90	10	10	15	14	14	14	14	14	14	16	15	15	12	12	12																													1										Submerge	seq_tentaclesubmerge	1	Emerge	S1	1																			100	50	20	-100	-50	-25	0	0	0	0	0	0	20	10	35	35	35	35	40	20	75	75	75	75	1				20	20	20	10	322	430	85	214	96	192	116							175	250	100	150	88	150	90							175	250	100	150	88	150	90																																																																			0
